,time,survival_unbiased,survival_biased,survival_fitted
3957,5.3331917218200005,,-0.0010369690253075098,-0.0010034994206269722
6295,5.343816988224,,-0.0010375880630072625,-0.0010047720195727637
6646,5.350699981572,,-0.001038207101090112,-0.0010055964026748437
719,5.353763290406,,-0.0010388261395562809,-0.001005963298284286
1612,5.3568048463519995,,-0.0010394451784055474,-0.0010063275885282452
2962,5.359134502919999,,-0.0010400642176381348,-0.0010066066138608599
6678,5.3698164485,,-0.0010406832572538206,-0.0010078860013291115
4960,5.379109606800001,,-0.0010413022972528278,-0.0010089990523347036
4519,5.3832113202339995,,-0.0010419213376350457,-0.0010094903187174535
565,5.393539338431999,,-0.0010425403784003638,-0.0010107273159437953
6712,5.396073734736,,-0.0010431594195490048,-0.0010110308631624775
7397,5.396994022656,,-0.001043778461080747,-0.0010111410869810891
5958,5.398185403468,,-0.0010443975029958126,-0.0010112837798706357
1687,5.400073868464,,-0.0010450165452939803,-0.0010115099632406989
5194,5.41058013672,,-0.0010456355879754728,-0.0010127683096574772
7108,5.412310644849999,,-0.0010462546310401795,-0.0010129755743733145
2357,5.4126437428,,-0.0010468736744879896,-0.001013015469853004
2099,5.415742235544,,-0.0010474927183191257,-0.001013386579475072
4075,5.422448484912,,-0.001048111762533366,-0.0010141897937712065
2055,5.424719037396001,,-0.0010487308071309338,-0.001014461740147668
2301,5.43149679176,,-0.0010493498521116067,-0.0010152735186697774
4614,5.4357883488,,-0.0010499688974756078,-0.0010157875228139798
7037,5.43580508515,,-0.0010505879432228262,-0.0010157895273436128
4130,5.4392603447239996,,-0.0010512069893531515,-0.0010162033672911602
5539,5.44606699175,,-0.0010518260358668061,-0.0010170186063167346
5865,5.446872638092,,-0.0010524450827635685,-0.0010171150993971455
2325,5.448272516098001,,-0.0010530641300436612,-0.0010172827642073194
1505,5.463207520199999,,-0.0010536831777068626,-0.0010190715448131818
5270,5.4718627526,,-0.0010543022257533954,-0.0010201081907859999
5982,5.47482437794,,-0.001054921274183149,-0.0010204629076601193
1520,5.475107415316,,-0.0010555403229960125,-0.0010204968073340307
7085,5.48551637634,,-0.0010561593721922088,-0.0010217434991648296
4411,5.48996890656,,-0.0010567784217715163,-0.001022276783230248
83,5.5021601866920005,,-0.0010573974717341574,-0.0010237369452303267
6747,5.502501878300001,,-0.0010580165220800217,-0.0010237778699811607
4667,5.504504345692,,-0.0010586355728089984,-0.0010240177075339471
551,5.5073836643280005,,-0.0010592546239213102,-0.0010243625664505568
3793,5.51115368496,,-0.0010598736754167354,-0.00102481410564962
6511,5.517188430390001,,-0.0010604927272954967,-0.0010255368932372752
1018,5.51981750208,,-0.0010611117795573724,-0.001025851779823069
1555,5.5206781566480005,,-0.0010617308322025852,-0.0010259548612945616
6970,5.527276024059999,,-0.0010623498852310243,-0.0010267450945737784
2090,5.534408336586,,-0.0010629689386425793,-0.001027599338886959
5144,5.5345201714000005,,-0.0010635879924374726,-0.0010276127334561856
3479,5.542598284272,,-0.001064207046615483,-0.0010285802572371442
7421,5.549177855219999,,-0.0010648261011768324,-0.00102936829913029
831,5.55344452776,,-0.0010654451561212996,-0.0010298793228326604
5737,5.55442959799,,-0.0010660642114491072,-0.001029997305694319
7238,5.55866731735,,-0.0010666832671601446,-0.0010305048616449225
1500,5.562870362766,,-0.0010673023232543012,-0.0010310082646620461
7140,5.56960487741,,-0.0010679213797317993,-0.001031814864318987
3264,5.574261304094001,,-0.0010685404365924176,-0.0010323725692709292
3447,5.57839769067,,-0.0010691594938363786,-0.0010328679884911026
5972,5.595546324166,,-0.0010697785514634606,-0.0010349218977371392
4997,5.598287529659999,,-0.0010703976094738863,-0.0010352502147024955
2020,5.61140732775,,-0.0010710166678675453,-0.0010368215862411939
7284,5.611777807878,,-0.0010716357266443263,-0.0010368659590222992
2110,5.614512809600001,,-0.0010722547858044527,-0.0010371935329555838
5129,5.618185969952,,-0.0010728738453477024,-0.0010376334711005623
154,5.619210758208,,-0.0010734929052742981,-0.0010377562110305235
4478,5.626287875304,,-0.0010741119655840183,-0.001038603844531009
1281,5.64591192182,,-0.0010747310262770853,-0.0010409542365079128
5793,5.647206220286,,-0.001075350087353389,-0.0010411092559493786
4221,5.648646225152,,-0.0010759691488128182,-0.0010412817267943181
180,5.648862600336,,-0.0010765882106555957,-0.0010413076422698068
5421,5.651993814288,,-0.0010772072728815001,-0.0010416826709441808
281,5.65594584254,,-0.001077826335490754,-0.001042156009380697
1054,5.656393671191999,,-0.0010784453984831353,-0.001042209646273059
6473,5.661246939880001,,-0.001079064461858867,-0.0010427909271916878
7372,5.671317951278,,-0.0010796835256178384,-0.0010439971424526366
279,5.675754733418,,-0.0010803025897599388,-0.0010445285403545231
1333,5.67614136973,,-0.0010809216542853912,-0.0010445748481781904
1346,5.67960265773,,-0.0010815407191939732,-0.001044989410156441
4235,5.680521264959999,,-0.0010821597844859084,-0.001045099432677105
3463,5.6830777372600005,,-0.0010827788501610854,-0.0010454056239602434
4687,5.683318128012,,-0.0010833979162193938,-0.001045434415804696
7214,5.696387223662,,-0.0010840169826610564,-0.0010469997146606738
3400,5.704129403588,,-0.0010846360494858513,-0.0010479270034115939
5107,5.7051257272099996,,-0.0010852551166940015,-0.0010480463341034385
4670,5.705435299704001,,-0.0010858741842852849,-0.001048083411915376
610,5.705529529832,,-0.0010864932522599243,-0.0010480946979534848
4499,5.70848303818,,-0.001087112320617809,-0.001048448442647231
5180,5.71449620092,,-0.0010877313893588288,-0.0010491686452541902
6131,5.722002658691999,,-0.0010883504584832057,-0.00105006770132338
6200,5.729938987103999,,-0.0010889695279907186,-0.001051018243435601
3953,5.732746848948,,-0.0010895885978815898,-0.0010513545438996777
6374,5.73806398464,,-0.0010902076681555974,-0.0010519913826403725
3664,5.742957649450001,,-0.0010908267388129646,-0.0010525775018435505
4509,5.746328504655999,,-0.0010914458098535806,-0.0010529812325942405
4712,5.74922230032,,-0.0010920648812773345,-0.0010533278254391933
7154,5.749746161436,,-0.0010926839530844491,-0.00105339056881697
5802,5.7551341909,,-0.001093303025274703,-0.0010540358985767207
4404,5.757206260995999,,-0.0010939220978483184,-0.0010542840725160378
1447,5.757246358083999,,-0.001094541170805074,-0.0010542888749849812
2284,5.759657537918001,,-0.001095160244145192,-0.0010545776644419408
5932,5.76182714688,,-0.0010957793178685623,-0.0010548375207102769
138,5.763335123100001,,-0.0010963983919750739,-0.0010550181325533015
4872,5.7681873561599994,,-0.0010970174664649496,-0.001055599289433713
5150,5.772619889255999,,-0.0010976365413379676,-0.0010561301784232852
550,5.774204326547999,,-0.0010982556165943507,-0.0010563199480865394
5210,5.7810841952639995,,-0.001098874692233877,-0.001057143956948272
1308,5.784996800159999,,-0.0010994937682567694,-0.0010576125736094105
6591,5.7899687251400005,,-0.0011001128446629172,-0.0010582080661126125
100,5.7927372341400005,,-0.0011007319214522096,-0.0010585396532466055
1287,5.79391417044,,-0.0011013509986248695,-0.0010586806161022831
1069,5.79596182209,,-0.001101970076180675,-0.001058925865419529
6812,5.800968292608,,-0.0011025891541198488,-0.0010595254954768936
4858,5.808448378599999,,-0.0011032082324421693,-0.0010604213929712157
149,5.811353146942,,-0.0011038273111478591,-0.0010607693000249541
5622,5.8155809499719995,,-0.0011044463902368077,-0.0010612756682866445
450,5.826271758304,,-0.0011050654697089043,-0.0010625561172557022
5738,5.82969570525,,-0.0011056845495643717,-0.0010629662068580002
1851,5.840467462438,,-0.0011063036298029879,-0.001064256351153734
867,5.84338604028,,-0.001106922710424976,-0.001064605912185309
993,5.845812099396,,-0.001107541791430225,-0.0010648964837489817
2666,5.85137091765,,-0.0011081608728186244,-0.0010655622690555248
1421,5.8556134444320005,,-0.001108779954590397,-0.0010660704007959423
1360,5.864008705464,,-0.001109399036745321,-0.0010670759097340474
5721,5.870459170104,,-0.0011100181192836192,-0.0010678484884335932
101,5.87160011564,,-0.0011106372022050694,-0.0010679851406389226
5957,5.881587828844001,,-0.0011112562855098947,-0.0010691813791905975
1471,5.891057886576,,-0.0011118753691979845,-0.0010703156176207788
5065,5.892829215252001,,-0.0011124944532692278,-0.0010705277714548587
1278,5.894255298354,,-0.0011131135377238479,-0.001070698574875988
3960,5.89457743712,,-0.0011137326225616224,-0.001070737157763082
664,5.896360555008,,-0.0011143517077827744,-0.0010709507236030535
4370,5.897332790166001,,-0.001114970793387082,-0.0010710671691951065
5467,5.910717801366,,-0.0011155898793747678,-0.0010726703055772792
7012,5.918486427352001,,-0.0011162089657457215,-0.0010736007617996582
5842,5.9218739860800005,,-0.0011168280524998322,-0.0010740064931481386
6540,5.937436938576,,-0.0011174471396373227,-0.001075870483770751
5558,5.9409201713440005,,-0.001118066227157971,-0.001076287674096147
4134,5.94163191422,,-0.0011186853150620003,-0.0010763729202630883
608,5.94989603292,,-0.0011193044033491885,-0.0010773627221509316
6883,5.951798099156,,-0.0011199234920197582,-0.00107759053455532
1975,5.959243282079999,,-0.001120542581073599,-0.0010784822516737482
7141,5.962375780720001,,-0.0011211616705106002,-0.0010788574342165086
4035,5.96546517144,,-0.0011217807603309845,-0.00107922745367992
3652,5.967619513668,,-0.00112239985053453,-0.0010794854814360235
3169,5.969051631666,,-0.0011230189411214596,-0.0010796570076627746
3569,5.97711065868,,-0.0011236380320915516,-0.0010806222455111416
3484,5.978921870639999,,-0.0011242571234450285,-0.0010808391762066423
6500,5.981985526501999,,-0.0011248762151817796,-0.0010812061133799807
1713,5.984063629436,,-0.0011254953073016945,-0.0010814550098784308
426,5.986582379554,,-0.0011261143998049959,-0.0010817566831375289
126,5.987252708708,,-0.0011267334926914618,-0.001081836969140936
3247,5.98778147538,,-0.0011273525859613151,-0.0010819003000621357
4377,5.988946649154,,-0.0011279716796143342,-0.001082039854108131
5102,5.9892385294079995,,-0.0011285907736507414,-0.0010820748129025193
6335,5.999402852889999,,-0.0011292098680704262,-0.0010832922042465151
5249,6.001093002626,,-0.0011298289628732783,-0.0010834946351965242
1824,6.001329687416,,-0.00113044805805952,-0.0010835229831741454
7028,6.013155608063999,,-0.0011310671536289296,-0.00108493938569785
5455,6.03676970115,,-0.0011316862495817299,-0.0010877676696038196
1479,6.03834053121,,-0.0011323053459178101,-0.0010879558095150807
5946,6.038551218006,,-0.0011329244426370598,-0.0010879810436865628
2202,6.04583713874,,-0.0011335435397397018,-0.0010888536858107848
3064,6.0502365701439995,,-0.0011341626372255139,-0.0010893806101770955
1661,6.0507327061280005,,-0.001134781735094719,-0.0010894400328876615
3889,6.0574619592820005,,-0.0011354008333470957,-0.0010902460023706029
882,6.059847823128,,-0.0011360199319828661,-0.0010905317597059744
3638,6.060741307776,,-0.00113663903100192,-0.0010906387732694837
4721,6.064702861373999,,-0.0011372581304041466,-0.0010911132525663616
1945,6.06568349142,,-0.0011378772301897688,-0.0010912307036226741
3039,6.065714926096001,,-0.0011384963303585644,-0.0010912344685857366
2943,6.073164703350001,,-0.0011391154309107563,-0.001092126735971734
6709,6.080690633760001,,-0.001139734531846123,-0.0010930281242985491
6519,6.08228891544,,-0.001140353633164887,-0.0010932195521182113
542,6.083962364274,,-0.0011409727348669378,-0.0010934199827842303
3856,6.086948645752,,-0.0011415918369521644,-0.0010937776527490334
2303,6.0928402566679996,,-0.00114221093942079,-0.001094483296970612
1017,6.09607928064,,-0.0011428300422725924,-0.0010948712381605484
6253,6.098710283456001,,-0.0011434491455077946,-0.0010951863560392642
1568,6.1064096137199995,,-0.0011440682491261746,-0.001096108512642658
5418,6.1224708204,,-0.0011446873531279552,-0.0010980321796748012
3349,6.12277260972,,-0.001145306457513026,-0.0010980683252880853
493,6.125005317444001,,-0.0011459255622812761,-0.0010983357389592152
4800,6.1292790052560004,,-0.0011465446674329281,-0.0010988476028878358
6166,6.139139155996,,-0.0011471637729677606,-0.0011000285631536742
4738,6.140918872096001,,-0.001147782878885996,-0.001100241721558043
5931,6.142528778489999,,-0.0011484019851874128,-0.0011004345416815039
153,6.144849624024,,-0.0011490210918722336,-0.00110071251170763
4665,6.150422394744,,-0.0011496401989403477,-0.0011013799681151926
4524,6.157381226225999,,-0.0011502593063916443,-0.0011022134344275854
5567,6.16301455932,,-0.0011508784142263465,-0.0011028881444521755
6163,6.16411714548,,-0.0011514975224442322,-0.0011030202023160924
6072,6.164471726572,,-0.0011521166310455241,-0.0011030626708535126
1844,6.164946714091999,,-0.001152735740030112,-0.0011031195605910715
5382,6.1673892841199995,,-0.0011533548493978848,-0.0011034121096834392
3531,6.16780380711,,-0.0011539739591490655,-0.0011034617575228461
7159,6.1687887115199995,,-0.001154593069283432,-0.0011035797205240748
3151,6.1753171067679995,,-0.0011552121798012072,-0.0011043616330516691
4840,6.176252684975999,,-0.0011558312907021695,-0.0011044736882036
382,6.192937995608,,-0.0011564504019865415,-0.0011064721047997711
6406,6.198235496712,,-0.0011570695136542124,-0.0011071065918859247
601,6.202899647384001,,-0.0011576886257050718,-0.0011076652219477524
4403,6.212026808459999,,-0.001158307738139342,-0.001108758391297277
5117,6.21846830925,,-0.0011589268509568018,-0.0011095298963874067
3312,6.226120415496,,-0.0011595459641576735,-0.0011104463969222149
4676,6.230227548624001,,-0.0011601650777417357,-0.0011109383124272183
1728,6.2308701342260004,,-0.0011607841917092106,-0.0011110152755572326
647,6.230930989439999,,-0.001161403306059988,-0.0011110225642480037
3329,6.238856700186,,-0.0011620224207939572,-0.001111971834671587
1546,6.240348510404,,-0.0011626415359113405,-0.0011121505102961375
5388,6.2410053831039995,,-0.0011632606514119168,-0.0011122291846063857
627,6.243213218256,,-0.0011638797672959083,-0.001112493619264312
422,6.243444225452,,-0.0011644988835630933,-0.0011125212872307349
5956,6.243795127346,,-0.0011651180002136947,-0.0011125633151068746
5628,6.250539729666,,-0.0011657371172476016,-0.0011133711229750131
498,6.2523107504,,-0.0011663562346647038,-0.001113583239926567
1850,6.255061109052,,-0.0011669753524652235,-0.0011139126531749506
451,6.260418984222,,-0.0011675944706489394,-0.001114554371324291
5525,6.267531000016,,-0.0011682135892160737,-0.001115406184677271
898,6.267729362849999,,-0.0011688327081664051,-0.0011154299427953113
7197,6.272101344012,,-0.0011694518275001562,-0.0011159535794182658
4713,6.282092959471999,,-0.0011700709472172162,-0.001117150285347104
466,6.2866950953759995,,-0.0011706900673174743,-0.0011177014878372
4692,6.2879911032,,-0.001171309187801154,-0.001117856712010209
951,6.288014911065999,,-0.0011719283086680326,-0.0011178595635024935
7377,6.29281541836,,-0.0011725474299183333,-0.0011184345251353906
865,6.29522174424,,-0.0011731665515518342,-0.001118722733229351
2116,6.295695970291998,,-0.001173785673568758,-0.0011187795317651142
1027,6.29596026936,,-0.0011744047959689943,-0.0011188111871328504
2157,6.296313788240001,,-0.001175023918752432,-0.0011188535284480609
2620,6.296893308749999,,-0.0011756430419192943,-0.0011189229382079714
3227,6.304552028236001,,-0.001176262165469359,-0.0011198402308172494
4653,6.3051196677300005,,-0.0011768812894028492,-0.0011199082175758104
6102,6.30592667364,,-0.0011775004137196542,-0.0011200048734930613
196,6.30681499749,,-0.001178119538419663,-0.0011201112689425538
7032,6.312681092206001,,-0.0011787386635030987,-0.0011208138570629501
2430,6.318398335694,,-0.0011793577889697392,-0.0011214986171206296
2187,6.320916091848,,-0.0011799769148198077,-0.0011218001713316499
3540,6.3233396021359995,,-0.0011805960410530818,-0.0011220904376196051
3203,6.3234823015920005,,-0.0011812151676697847,-0.0011221075288783433
4640,6.33109195386,,-0.0011818342946698058,-0.0011230189446570999
4589,6.332441907420001,,-0.001182453422053034,-0.0011231806299656843
3661,6.336328538520001,,-0.0011830725498196922,-0.001123646135718903
7290,6.33688321392,,-0.001183691677969559,-0.001123712569754762
3914,6.346764419144,,-0.0011843108065028567,-0.0011248960517375273
6423,6.35052721332,,-0.0011849299354193636,-0.001125346725416618
345,6.353558222115999,,-0.0011855490647193026,-0.0011257097524177122
1682,6.364264797392,,-0.0011861681944025627,-0.0011269920898096621
5708,6.375941970815999,,-0.0011867873244690336,-0.0011283906767273148
4396,6.383161093760001,,-0.001187406454918938,-0.001129255318412404
2690,6.394748619419999,,-0.001188025585752054,-0.0011306431681263364
2093,6.399773374030001,,-0.0011886447169686043,-0.0011312449880879652
