,time,survival_unbiased,survival_biased
2800,1848.575062,-0.3286429655068799,
2801,1848.8443519999998,-0.32878188333720676,
2802,1849.5315819999998,-0.32892082046837845,
2803,1849.5556980000001,-0.329059776905759,
2804,1852.060892,-0.3291987526547145,
2805,1852.924302,-0.32933774772061347,
2806,1857.110346,-0.3294767621088265,
2807,1857.30997,-0.3296157958247266,
2808,1857.42546,-0.3297548488736888,
2809,1857.574354,-0.3298939212610904,
2810,1858.39686,-0.33003301299231125,
2811,1858.6972560000002,-0.3301721240727331,
2812,1858.706878,-0.3303112545077401,
2813,1858.963346,-0.3304504043027187,
2814,1861.251766,-0.3305895734630574,
2815,1861.437132,-0.3307287619941472,
2816,1863.139076,-0.33086796990138106,
2817,1863.529484,-0.3310071971901547,
2818,1863.529718,-0.3311464438658653,
2819,1863.566554,-0.33128570993391293,
2820,1863.598264,-0.3314249953996998,
2821,1864.08978,-0.3315643002686302,
2822,1864.336916,-0.33170362454611085,
2823,1864.805374,-0.33184296823755066,
2824,1865.860948,-0.33198233134836086,
2825,1866.369596,-0.33212171388395484,
2826,1866.60399,-0.33226111584974827,
2827,1866.8513019999998,-0.3324005372511593,
2828,1867.725702,-0.3325399780936079,
2829,1868.245996,-0.33267943838251673,
2830,1868.680544,-0.33281891812331055,
2831,1869.983554,-0.33295841732141634,
2832,1871.189726,-0.3330979359822635,
2833,1873.033802,-0.3332374741112836,
2834,1873.304742,-0.3333770317139105,
2835,1874.779098,-0.3335166087955803,
2836,1875.195848,-0.33365620536173146,
8844,1875.2567239119999,,-0.06211247910596708
8845,1875.98226272,,-0.06221928818484035
2837,1875.996736,-0.33379582141780484,
2838,1876.569766,-0.33393545696924304,
2839,1876.889268,-0.3340751120214915,
2840,1877.159462,-0.33421478657999776,
2841,1877.324036,-0.33435448065021167,
8846,1878.001879056,,-0.062326108673111585
2842,1878.2453759999999,-0.33449419423758525,
2843,1878.899726,-0.33463392734757297,
2844,1879.3972279999998,-0.33477367998563146,
2845,1879.932478,-0.3349134521572197,
2846,1882.320146,-0.3350532438677989,
2847,1882.677766,-0.33519305512283276,
2848,1886.205198,-0.3353328859277869,
2849,1887.776384,-0.33547273628812946,
2850,1887.94389,-0.335612606209331,
2851,1889.43923,-0.3357524956968641,
2852,1890.1057620000001,-0.3358924047562039,
2853,1890.152212,-0.3360323333928276,
2854,1890.230862,-0.33617228161221496,
2855,1890.266072,-0.3363122494198477,
2856,1892.229412,-0.3364522368212102,
2857,1893.294232,-0.3365922438217891,
2858,1893.919928,-0.3367322704270728,
2859,1895.4543,-0.33687231664255274,
2860,1895.476222,-0.3370123824737222,
2861,1895.584628,-0.3371524679260771,
2862,1895.797312,-0.3372925730051154,
2863,1897.2258219999999,-0.33743269771633744,
2864,1897.88509,-0.33757284206524596,
2865,1898.193376,-0.3377130060573459,
2866,1898.7433899999999,-0.3378531896981446,
8847,1899.058134152,,-0.06243294057321856
2867,1899.2101559999999,-0.3379933929931518,
2868,1900.121286,-0.3381336159478792,
2869,1901.617594,-0.3382738585678412,
8848,1902.20346802,,-0.06253978388759973
2870,1902.754872,-0.3384141208585543,
2871,1903.333226,-0.33855440282553756,
2872,1903.498712,-0.33869470447431205,
2873,1903.567838,-0.33883502581040137,
2874,1903.696814,-0.33897536683933144,
2875,1904.03224,-0.33911572756663044,
2876,1904.1985419999999,-0.3392561079978289,
2877,1905.869762,-0.3393965081384596,
2878,1906.65958,-0.33953692799405805,
2879,1906.9059399999999,-0.33967736757016137,
2880,1907.09891,-0.33981782687230955,
2881,1907.102166,-0.3399583059060448,
2882,1907.311602,-0.34009880467691167,
2883,1908.5664080000001,-0.34023932319045697,
8849,1910.740105904,,-0.06264663861869464
2884,1912.149936,-0.34037986145223,
2885,1912.223306,-0.3405204194677822,
2886,1913.554666,-0.3406609972426675,
2887,1914.4149180000002,-0.34080159478244215,
2888,1914.4833500000002,-0.3409422120926649,
2889,1914.6503559999999,-0.34108284917889625,
2890,1914.866396,-0.34122350604669965,
8850,1914.961342,,-0.06275350476894331
2891,1915.93785,-0.3413641827016408,
8851,1918.45211012,,-0.06286038234078666
2892,1918.631864,-0.34150487914928757,
2893,1920.1828759999999,-0.34164559539521033,
8852,1922.81296248,,-0.06296727133666623
2894,1922.81377,-0.3417863314449817,
2895,1924.017376,-0.3419270873041767,
8853,1924.0761415919999,,-0.06307417175902473
2896,1924.843146,-0.3420678629783727,
2897,1924.932016,-0.34220865847314946,
2898,1925.1383,-0.3423494737940892,
8854,1925.2560132800002,,-0.06318108361030529
2899,1925.347206,-0.342490308946776,
2900,1927.919416,-0.3426311639367969,
2901,1928.04709,-0.342772038769741,
2902,1928.4267180000002,-0.34291293345119983,
2903,1931.921906,-0.3430538479867673,
2904,1932.3672279999998,-0.34319478238203965,
2905,1934.360912,-0.3433357366426155,
2906,1934.876934,-0.3434767107740959,
2907,1935.365308,-0.34361770478208414,
2908,1936.407812,-0.3437587186721861,
2909,1937.362932,-0.3438997524500096,
2910,1937.73098,-0.3440408061211652,
8855,1938.04532928,,-0.06328800689295197
2911,1938.6280800000002,-0.3441818796912659,
2912,1939.147888,-0.34432297316592675,
8856,1940.324331722,,-0.06339494160940945
2913,1940.337734,-0.34446408655076544,
2914,1941.060788,-0.3446052198514019,
2915,1941.623608,-0.3447463730734585,
2916,1941.8116200000002,-0.34488754622256007,
2917,1942.3642479999999,-0.34502873930433364,
2918,1943.7416759999999,-0.34516995232440884,
2919,1944.544052,-0.3453111852884173,
2920,1945.735426,-0.3454524382019935,
2921,1946.0558640000002,-0.3455937110707741,
2922,1946.22723,-0.345735003900398,
2923,1946.7522960000001,-0.3458763166965068,
2924,1947.68648,-0.34601764946474434,
8857,1949.185206482,,-0.06350188776212357
2925,1949.3516599999998,-0.34615900221075674,
2926,1950.246824,-0.3463003749401927,
2927,1950.399388,-0.34644176765870327,
2928,1950.581766,-0.34658318037194197,
2929,1950.7905460000002,-0.34672461308556435,
2930,1951.4685379999999,-0.3468660658052287,
2931,1951.492604,-0.3470075385365957,
2932,1952.300212,-0.3471490312853284,
2933,1952.443842,-0.3472905440570922,
2934,1953.970038,-0.3474320768575549,
2935,1955.429774,-0.34757362969238675,
8858,1955.48983806,,-0.06360884535354061
2936,1956.748214,-0.3477152025672604,
2937,1957.234692,-0.3478567954878509,
2938,1958.330058,-0.347998408459836,
8859,1959.1837006,,-0.06371581438610774
2939,1959.5057,-0.34814004148889505,
8860,1960.098812448,,-0.06382279486227281
2940,1960.445512,-0.3482816945807106,
2941,1962.016838,-0.3484233677409674,
2942,1962.313866,-0.3485650609753525,
2943,1964.202958,-0.3487067742895555,
2944,1965.996408,-0.34884850768926834,
2945,1966.1502320000002,-0.3489902611801854,
2946,1967.128794,-0.3491320347680035,
2947,1967.141976,-0.3492738284584218,
2948,1967.2099620000001,-0.3494156422571422,
2949,1967.5078999999998,-0.34955747616986843,
2950,1967.917184,-0.34969933020230715,
2951,1968.69051,-0.3498412043601673,
2952,1970.205412,-0.3499830986491603,
2953,1971.981718,-0.35012501307499977,
2954,1972.03171,-0.3502669476434021,
8861,1972.078123808,,-0.06392978678448479
8862,1973.851894602,,-0.06403679015519308
2955,1976.320148,-0.3504089023600859,
2956,1977.904986,-0.35055087723077233,
2957,1978.359998,-0.35069287226118484,
2958,1978.390528,-0.3508348874570496,
8863,1979.6757518,,-0.0641438049768479
2959,1982.0087879999999,-0.3509769228240947,
8864,1982.451404164,,-0.0642508312519006
2960,1982.50921,-0.35111897836805117,
2961,1982.897692,-0.3512610540946523,
8865,1983.569909954,,-0.06435786898280293
2962,1983.631922,-0.35140315000963385,
2963,1983.6633980000001,-0.35154526611873393,
2964,1983.684728,-0.35168740242769325,
2965,1984.269804,-0.3518295589422549,
2966,1984.5919580000002,-0.3519717356681644,
2967,1986.3176019999999,-0.35211393261116974,
2968,1988.273,-0.35225614977702147,
8866,1988.982362448,,-0.06446491817200758
2969,1989.438472,-0.3523983871714722,
2970,1990.045358,-0.3525406448002774,
2971,1990.695508,-0.35268292266919493,
2972,1991.07279,-0.35282522078398504,
2973,1993.2475160000001,-0.35296753915041035,
2974,1993.332668,-0.3531098777742362,
2975,1994.336038,-0.35325223666123007,
2976,1994.602692,-0.3533946158171622,
2977,1994.993932,-0.3535370152478051,
8867,1995.854090204,,-0.06457197882196791
2978,1995.876526,-0.35367943495893395,
2979,1997.921972,-0.353821874956326,
2980,1998.381734,-0.35396433524576126,
2981,1999.2211599999998,-0.35410681583302234,
2982,1999.6426299999998,-0.35424931672389404,
2983,2000.991118,-0.35439183792416373,
2984,2001.2519439999999,-0.3545343794396214,
2985,2002.1505,-0.35467694127605925,
2986,2002.561016,-0.3548195234392722,
8868,2004.4138563059998,,-0.06467905093513839
2987,2005.21343,-0.35496212593505755,
2988,2005.996684,-0.35510474876921516,
2989,2009.52531,-0.355247391947547,
2990,2009.803016,-0.355390055475858,
2991,2010.020446,-0.3555327393599554,
2992,2010.4321699999998,-0.35567544360564884,
2993,2012.223446,-0.35581816821875056,
2994,2013.262628,-0.35596091320507534,
8869,2013.857974026,,-0.06478613451397394
2995,2013.9519280000002,-0.35610367857044023,
2996,2015.837616,-0.3562464643206649,
2997,2016.00346,-0.35638927046157165,
2998,2017.705662,-0.3565320969989852,
2999,2018.273202,-0.35667494393873245,
3000,2018.466626,-0.3568178112866431,
3001,2018.5095800000001,-0.35696069904854943,
3002,2019.550676,-0.357103607230286,
3003,2019.884282,-0.35724653583769,
8870,2019.96827875,,-0.06489322956093042
3004,2020.09949,-0.35738948487660116,
3005,2021.334058,-0.3575324543528615,
3006,2021.932824,-0.35767544427231585,
8871,2022.196504608,,-0.06500033607846431
3007,2022.278608,-0.35781845464081125,
3008,2023.325874,-0.3579614854641975,
3009,2023.8590900000002,-0.3581045367483268,
3010,2023.861756,-0.35824760849905374,
3011,2023.993078,-0.35839070072223556,
3012,2024.032706,-0.35853381342373203,
3013,2024.1495759999998,-0.3586769466094054,
3014,2024.502878,-0.3588201002851205,
3015,2024.603906,-0.35896327445674453,
3016,2025.421574,-0.3591064691301474,
3017,2026.217374,-0.3592496843112013,
3018,2026.86147,-0.3593929200057812,
3019,2026.9506939999999,-0.35953617621976464,
3020,2028.610342,-0.35967945295903114,
3021,2029.2131399999998,-0.3598227502294633,
3022,2029.2361799999999,-0.3599660680369462,
3023,2031.044656,-0.36010940638736716,
3024,2032.277376,-0.3602527652866163,
3025,2032.61851,-0.36039614474058623,
3026,2033.374014,-0.3605395447551719,
3027,2033.6415279999999,-0.3606829653362711,
3028,2034.188208,-0.3608264064897839,
3029,2034.5079099999998,-0.3609698682216132,
3030,2036.4052239999999,-0.3611133505376639,
3031,2036.5708240000001,-0.361256853443844,
3032,2036.741702,-0.3614003769460638,
3033,2038.8900039999999,-0.3615439210502362,
3034,2041.967052,-0.3616874857622766,
8872,2042.4032931840002,,-0.06510745406903326
3035,2043.291618,-0.36183107108810303,
8873,2046.2426352,,-0.06521458353509536
3036,2046.5650460000002,-0.36197467703363595,
3037,2047.3493780000001,-0.36211830360479846,
3038,2047.527326,-0.36226195080751616,
8874,2048.39983702,,-0.06532172447910961
3039,2048.495838,-0.3624056186477175,
8875,2050.2932551559998,,-0.06542887690353565
3040,2051.399626,-0.3625493071313327,
3041,2051.476656,-0.3626930162642954,
3042,2051.805848,-0.3628367460525414,
3043,2052.198026,-0.3629804965020091,
8876,2052.208121856,,-0.06553604081083429
3044,2052.585024,-0.3631242676186394,
3045,2053.984478,-0.363268059408376,
3046,2054.07549,-0.3634118718771649,
3047,2054.281836,-0.3635557050309547,
3048,2056.278684,-0.36369955887569677,
3049,2056.749206,-0.363843433417345,
3050,2056.82075,-0.36398732866185546,
3051,2057.858872,-0.3641312446151872,
3052,2058.2099439999997,-0.36427518128330183,
3053,2058.350914,-0.3644191386721634,
3054,2059.63676,-0.3645631167877386,
3055,2061.733804,-0.3647071156359966,
8877,2063.138055532,,-0.06564321620346679
3056,2063.507942,-0.36485113522290935,
3057,2063.718668,-0.3649951755544511,
3058,2064.554464,-0.365139236636599,
3059,2064.596132,-0.36528331847533263,
3060,2065.314954,-0.36542742107663395,
3061,2066.0907660000003,-0.36557154444648776,
3062,2067.064456,-0.3657156885908815,
3063,2067.117308,-0.36585985351580497,
3064,2067.416632,-0.3660040392272508,
3065,2067.97413,-0.36614824573121396,
3066,2068.077332,-0.3662924730336923,
3067,2069.493018,-0.366436721140686,
3068,2073.0618719999998,-0.366580990058198,
3069,2074.410938,-0.3667252797922339,
3070,2074.525994,-0.3668695903488015,
3071,2075.26122,-0.3670139217339117,
3072,2075.3885,-0.3671582739535777,
8878,2076.486437908,,-0.06575040308389529
3073,2077.898518,-0.3673026470138155,
3074,2078.2224779999997,-0.3674470409206435,
3075,2078.3319779999997,-0.36759145568008283,
3076,2078.4250079999997,-0.36773589129815726,
8879,2079.02926828,,-0.06585760145458262
3077,2079.629352,-0.3678803477808931,
3078,2081.12193,-0.36802482513431933,
3079,2082.3527520000002,-0.36816932336446756,
3080,2082.7486839999997,-0.36831384247737176,
3081,2085.5411839999997,-0.36845838247906876,
3082,2086.715546,-0.36860294337559807,
3083,2087.005972,-0.36874752517300163,
3084,2088.34129,-0.36889212787732417,
3085,2088.479808,-0.3690367514946129,
3086,2089.83745,-0.3691813960309177,
3087,2089.950196,-0.36932606149229114,
3088,2091.372856,-0.36947074788478834,
3089,2093.548676,-0.36961545521446726,
3090,2094.581168,-0.36976018348738793,
3091,2095.50753,-0.36990493270961355,
3092,2098.5968700000003,-0.37004970288720984,
3093,2098.889216,-0.3701944940262451,
3094,2099.4198420000002,-0.37033930613279026,
3095,2099.85463,-0.37048413921291884,
3096,2100.326732,-0.37062899327270715,
3097,2101.0410159999997,-0.37077386831823395,
3098,2101.081688,-0.37091876435558085,
3099,2101.0869019999996,-0.37106368139083207,
3100,2103.8763480000002,-0.3712086194300741,
3101,2104.2599920000002,-0.3713535784793966,
3102,2104.62927,-0.37149855854489156,
3103,2105.358684,-0.3716435596326537,
3104,2105.439198,-0.37178858174878054,
3105,2106.91023,-0.37193362489937204,
3106,2106.9482059999996,-0.3720786890905309,
3107,2107.77468,-0.37222377432836246,
3108,2108.1218879999997,-0.3723688806189747,
3109,2108.8580159999997,-0.37251400796847856,
3110,2111.634548,-0.37265915638298697,
3111,2111.873928,-0.37280432586861606,
3112,2111.93239,-0.37294951643148455,
3113,2112.89351,-0.3730947280777137,
3114,2114.5251639999997,-0.37323996081342753,
3115,2115.184666,-0.37338521464475266,
3116,2115.67575,-0.37353048957781854,
3117,2115.67771,-0.373675785618757,
3118,2116.1372220000003,-0.37382110277370284,
3119,2117.316716,-0.37396644104879345,
3120,2117.6986519999996,-0.3741118004501687,
3121,2117.9075660000003,-0.37425718098397126,
3122,2120.854932,-0.3744025826563466,
3123,2120.8809,-0.37454800547344286,
3124,2121.859984,-0.3746934494414107,
3125,2122.748256,-0.37483891456640356,
3126,2122.982822,-0.3749844008545775,
3127,2123.492866,-0.3751299083120914,
8880,2125.806861806,,-0.06596481131799277
3128,2125.9932400000002,-0.37527543694510673,
3129,2126.948128,-0.37542098675978763,
3130,2127.4765639999996,-0.3755665577623012,
3131,2128.115966,-0.37571214995881663,
3132,2128.131298,-0.3758577633555064,
3133,2128.852406,-0.3760033979585454,
3134,2128.8933739999998,-0.37614905377411134,
3135,2129.0609160000004,-0.37629473080838455,
3136,2129.463318,-0.37644042906754804,
8881,2129.6869645799998,,-0.06607203267659013
3137,2129.803444,-0.37658614855778766,
3138,2130.0583420000003,-0.3767318892852919,
3139,2131.777876,-0.3768776512562518,
3140,2133.470054,-0.37702343447686143,
8882,2133.625479408,,-0.06617926553283993
3141,2135.3217799999998,-0.37716923895331717,
3142,2135.745534,-0.37731506469181836,
3143,2135.75236,-0.37746091169856705,
3144,2136.73322,-0.377606779979768,
3145,2136.758712,-0.3777526695416286,
3146,2136.767462,-0.37789858039035906,
8883,2139.29823393,,-0.06628650988920849
3147,2140.7063080000003,-0.3780445125321722,
3148,2141.146678,-0.37819046597328365,
3149,2141.573568,-0.3783364407199117,
3150,2142.004802,-0.3784824367782776,
3151,2143.67112,-0.3786284541546048,
8884,2144.211188574,,-0.06639376574816264
3152,2145.180872,-0.3787744928551199,
3153,2145.629774,-0.37892055288605214,
3154,2145.674808,-0.3790666342536335,
3155,2146.601892,-0.37921273696409863,
8885,2146.774835316,,-0.06650103311217005
3156,2146.8584,-0.379358861023685,
8886,2147.0489909760004,,-0.06660831198369913
3157,2147.4356000000002,-0.3795050064386327,
3158,2147.636952,-0.3796511732151847,
3159,2147.690512,-0.3797973613595865,
3160,2148.332344,-0.3799435708780868,
3161,2149.627612,-0.3800898017769362,
3162,2149.908286,-0.38023605406238886,
3163,2150.221408,-0.38038232774070124,
3164,2150.92331,-0.3805286228181328,
3165,2153.3694,-0.3806749393009456,
8887,2154.2079598,,-0.06671560236521938
8888,2155.45631328,,-0.06682290425920079
8889,2158.131184872,,-0.06693021766811424
8890,2159.205973564,,-0.06703754259443129
3166,2159.2607740000003,-0.38082127719540443,
3167,2161.206336,-0.38096763650777693,
3168,2161.8586800000003,-0.3811140172443334,
3169,2162.399336,-0.3812604194113469,
3170,2162.830062,-0.3814068430150936,
8891,2162.969147956,,-0.06714487904062465
3171,2163.428642,-0.38155328806185157,
3172,2164.2039,-0.3816997545579025,
3173,2164.66562,-0.3818462425095304,
3174,2164.8884900000003,-0.3819927519230223,
3175,2165.027896,-0.3821392828046677,
8892,2165.984855584,,-0.06725222700916746
3176,2166.4004339999997,-0.3822858351607591,
3177,2167.596728,-0.3824324089975917,
3178,2168.2504879999997,-0.38257900432146336,
3179,2169.0013160000003,-0.3827256211386749,
3180,2169.207336,-0.38287225945552994,
3181,2169.224256,-0.3830189192783344,
3182,2171.09667,-0.38316560061339755,
3183,2172.266768,-0.3833123034670311,
3184,2172.364606,-0.38345902784554975,
3185,2172.969644,-0.3836057737552709,
8893,2173.796409852,,-0.0673595865025338
3186,2174.51925,-0.38375254120251456,
3187,2175.06356,-0.38389933019360384,
3188,2175.26316,-0.3840461407348643,
3189,2175.820144,-0.38419297283262466,
3190,2176.1673539999997,-0.3843398264932162,
3191,2177.0020299999996,-0.3844867017229727,
3192,2178.8536200000003,-0.38463359852823137,
3193,2178.98461,-0.38478051691533177,
3194,2179.693588,-0.3849274568906163,
8894,2181.0720441,,-0.06746695752319842
